audio_path,top_target,top_score,score_construction,score_gunshot,score_alarm_siren,score_horn,score_water,score_knock,score_appliances,score_baby_cry,score_animal_cry,score_glass_shatter,best_audioset_construction,best_audioset_gunshot,best_audioset_alarm_siren,best_audioset_horn,best_audioset_water,best_audioset_knock,best_audioset_appliances,best_audioset_baby_cry,best_audioset_animal_cry,best_audioset_glass_shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-82538-A-21.wav,animal_cry,0.0038244836032390594,0.00010889690747717395,0.00010720880527514964,0.00020825010142289102,0.0003514382697176188,0.00011501735571073368,7.706509677518625e-06,4.469407213036902e-05,0.000159678646014072,0.0038244836032390594,0.00013032974675297737,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-83270-A-13.wav,alarm_siren,0.01919744908809662,0.00010889690747717395,0.0001686527393758297,0.01919744908809662,0.0008360903011634946,0.000191104321856983,1.9525883544702083e-05,3.4001819585682824e-05,0.00012339458044152707,0.0004821761976927519,6.302758993115276e-05,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-83536-A-27.wav,animal_cry,0.0029008574783802032,0.00038596606464125216,0.00016603845870122313,0.0019192374311387539,0.00043563017970882356,0.0002982776495628059,0.0002415662893326953,0.00016093082376755774,0.0005838325014337897,0.0029008574783802032,0.0008492455235682428,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-83667-A-34.wav,animal_cry,0.003869391046464443,0.00033274127054028213,0.0018969200318679214,0.00038296362617984414,0.0007824140484444797,0.00045474787475541234,0.00048029719619080424,0.0001621928095119074,0.0003301527176517993,0.003869391046464443,0.0029464049730449915,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-83688-A-34.wav,gunshot,0.024656856432557106,0.00020502213737927377,0.024656856432557106,0.0003814711526501924,0.0007096704212017357,0.00038296362617984414,0.0002251682453788817,4.1335399146191776e-05,0.00019716942915692925,0.0012644219677895308,0.00027586790383793414,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-83934-A-5.wav,animal_cry,0.028544150292873383,5.9673518990166485e-05,0.00013765462790615857,0.00025714197545312345,0.0007180297398008406,0.00043055712012574077,0.00010637458035489544,6.156764720799401e-05,0.02178117074072361,0.028544150292873383,0.00012148174573667347,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-83934-B-5.wav,animal_cry,0.8785228729248047,4.037790131405927e-05,0.00011682839976856485,0.0004897656035609543,0.0003406293108128011,7.843789353501052e-05,0.00012533752305898815,1.8631746570463292e-05,0.0003697388747241348,0.8785228729248047,2.2125668692751788e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-84693-A-49.wav,construction,0.0019800399895757437,0.0019800399895757437,0.00027586790383793414,0.0004459562187548727,0.00021995337738189846,0.00015720345254521817,0.0003889921063091606,0.00026738259475678205,0.00010889690747717395,0.0008426423300988972,0.0003951153776142746,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-84943-A-18.wav,water,0.016979992389678955,7.484622619813308e-05,0.00028462239424698055,0.00023413581948261708,0.0003006163169629872,0.016979992389678955,6.352188938762993e-05,6.0613183450186625e-05,0.00017952796770259738,0.0011559007689356804,9.387641330249608e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-84965-A-23.wav,alarm_siren,0.001629308913834393,0.0006771942134946585,0.0002715921145863831,0.001629308913834393,0.0004124558763578534,0.0005636750720441341,0.0001673405058681965,0.0003301527176517993,0.0002802109520416707,0.0013723686570301652,0.0003225071995984763,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-85139-A-13.wav,alarm_siren,0.003429603995755315,7.426380761899054e-05,0.0003500686143524945,0.003429603995755315,0.00039821304380893707,0.0005614787805825472,4.2647468944778666e-05,3.70529705833178e-05,8.818923379294574e-05,0.0005254230927675962,0.00012632041762117296,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-85292-A-24.wav,animal_cry,0.0009850083151832223,7.646536687389016e-06,2.161314114346169e-05,0.00011866796558024362,0.0001956353517016396,4.298194107832387e-05,4.794958294951357e-05,1.2508840882219374e-05,0.00045474787475541234,0.0009850083151832223,5.02506154589355e-05,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-85434-A-27.wav,animal_cry,0.0032350558321923018,0.0004044814850203693,0.00010889690747717395,0.0029810327105224133,0.000503335555549711,0.002580904169008136,0.00014313739666249603,0.00026323829661123455,0.00032503585680387914,0.0032350558321923018,0.00039357561036013067,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-85471-A-34.wav,gunshot,0.004591683857142925,0.00041894835885614157,0.004591683857142925,0.00033274127054028213,0.000758359965402633,0.001085944357328117,0.0021322614047676325,0.00020825010142289102,0.00012931563833262771,0.0008693674462847412,0.0007124459953047335,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-85945-A-18.wav,water,0.0501442477107048,8.029783930396661e-05,7.843789353501052e-05,0.00021995337738189846,0.00049553596181795,0.0501442477107048,3.4001819585682824e-05,2.4876489987946115e-05,0.00010637458035489544,0.0003077430883422494,0.00039666122756898403,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-86160-A-27.wav,animal_cry,0.0034970103297382593,0.0001097509084502235,0.0004272078804206103,0.0006851712241768837,0.0002396868512732908,0.0009659748757258058,6.014152313582599e-05,0.00011774459562730044,0.00064368563471362,0.0034970103297382593,0.00025315635139122605,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87282-A-34.wav,water,0.046638038009405136,0.0007613258203491569,0.015845362097024918,0.0011740821646526456,0.0011695103021338582,0.046638038009405136,0.00010229986219201237,0.000192602863535285,0.0006000071880407631,0.0012843081494793296,0.006615392863750458,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87412-A-24.wav,animal_cry,0.00021995337738189846,7.183260549936676e-06,3.373722574906424e-05,6.108854722697288e-05,0.00016093082376755774,3.8831109122838825e-05,8.939696272136644e-06,1.202963903779164e-05,0.00017265156202483922,0.00021995337738189846,1.4510477740259375e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87780-A-33.wav,knock,0.005511934403330088,0.00029365462251007557,0.00040765260928310454,0.0005053045460954309,0.0005792917218059301,0.00033930176869034767,0.005511934403330088,8.481103577651083e-05,0.00041731575038284063,0.001069126301445067,0.0004565269045997411,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87781-A-10.wav,water,0.6887825131416321,1.1478768101369496e-05,9.028038039105013e-05,0.00036829791497439146,0.00013658353418577462,0.6887825131416321,5.5622065701754764e-05,1.2411496754793916e-05,5.783766391687095e-05,0.000570315751247108,4.575391358230263e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87794-A-24.wav,animal_cry,0.0030634168069809675,6.814872176619247e-05,0.00026530236937105656,0.00064368563471362,0.0010362669127061963,0.0001956353517016396,0.00018814207578543574,6.014152313582599e-05,0.0020111582707613707,0.0030634168069809675,0.00021654405281879008,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87795-A-24.wav,animal_cry,0.001987774157896638,2.4682904040673748e-05,0.00013342000602278858,0.00016474656877107918,0.0005747861578129232,9.610241977497935e-05,0.00021824207215104252,3.071818719035946e-05,0.00026947917649522424,0.001987774157896638,0.00010071400902234018,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-87799-A-24.wav,animal_cry,0.0006693099858239293,1.67014204635052e-05,0.00016346470511052758,8.284655632451177e-05,0.0003770285693462938,3.852893496514298e-05,3.0479141059913673e-05,1.202963903779164e-05,0.00031258779927156866,0.0006693099858239293,4.1335399146191776e-05,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-88724-A-38.wav,alarm_siren,0.003765413537621498,0.00016474656877107918,0.00026323829661123455,0.003765413537621498,0.0014325366355478764,0.0006771942134946585,0.0005953406798653305,2.8409744118107483e-05,8.415108459303156e-05,0.00031258779927156866,0.000458312890259549,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-89516-A-37.wav,alarm_siren,0.019681409001350403,7.843789353501052e-05,8.220189192797989e-05,0.019681409001350403,0.0012065897462889552,0.00011147904297104105,8.203532161132898e-06,3.0006618544575758e-05,0.00011682839976856485,0.000628784007858485,8.415108459303156e-05,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-91912-A-33.wav,knock,0.011915022507309914,0.00018522572645451874,0.0007763299508951604,0.0005193048855289817,0.0005357805639505386,0.0032476764172315598,0.011915022507309914,0.00011412239109631628,0.00024536947603337467,0.0011335690505802631,0.0002891032490879297,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-91912-B-33.wav,knock,0.006957608740776777,0.0012594986474141479,0.0018458482809364796,0.00043563017970882356,0.004700060468167067,0.0005152657395228744,0.006957608740776777,0.00027372167096473277,0.0002396868512732908,0.0029121784027665854,0.0004994205664843321,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-92627-A-27.wav,animal_cry,0.010052368976175785,0.00012339458044152707,0.000192602863535285,0.001299427472986281,0.00042554305400699377,0.0005357805639505386,0.00011866796558024362,0.00012632041762117296,0.0013723686570301652,0.010052368976175785,0.0003640086797531694,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-92978-A-29.wav,knock,0.023419944569468498,0.0007124459953047335,0.000661517377011478,0.0004747042548842728,0.01798621006309986,0.005641908384859562,0.023419944569468498,0.00016474656877107918,0.00034196203341707587,0.004007289186120033,0.005060331895947456,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-93030-A-21.wav,animal_cry,0.0018748616566881537,2.392351052549202e-05,4.101373633602634e-05,0.0001015038214973174,0.0001442598586436361,5.518923353520222e-05,2.2827996872365475e-05,1.657145367062185e-05,0.000437334441812709,0.0018748616566881537,2.195349043176975e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-94230-A-27.wav,animal_cry,0.004810982849448919,0.0003406293108128011,0.00014202363672666252,0.004331501666456461,0.0023596605751663446,0.0007180297398008406,0.00013238185783848166,9.535461140330881e-05,0.00034196203341707587,0.004810982849448919,0.0006745558930560946,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-94807-A-29.wav,glass_shatter,0.005260852165520191,0.00021824207215104252,0.0002396868512732908,0.0007236572564579546,0.0009735437924973667,0.0011604196624830365,7.426380761899054e-05,0.0001344663032796234,0.0022694687359035015,0.004382336512207985,0.005260852165520191,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-95035-A-1.wav,animal_cry,0.0009004466701298952,6.205049430718645e-05,7.254361844388768e-05,0.00020502213737927377,7.782753527862951e-05,0.00010720880527514964,1.212398819916416e-05,2.8632557587116025e-05,0.00010637458035489544,0.0009004466701298952,4.832564081880264e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-95258-A-1.wav,animal_cry,0.000682501879055053,2.6480842279852368e-05,6.108854722697288e-05,0.00015843621804378927,8.284655632451177e-05,8.156224066624418e-05,1.4738982827111613e-05,1.7097478121286258e-05,8.682210318511352e-05,0.000682501879055053,3.2955729693640023e-05,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-95258-B-1.wav,animal_cry,0.0005112579092383385,1.9833367332466878e-05,4.94715895911213e-05,6.60521473037079e-05,7.843789353501052e-05,9.314593626186252e-05,1.6314539607265033e-05,8.870127203408629e-06,0.00016346470511052758,0.0005112579092383385,2.318747829122003e-05,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-95567-A-23.wav,animal_cry,0.0014895173953846097,0.00013135180051904172,0.00012339458044152707,0.0007613258203491569,0.00036829791497439146,0.0001195985751110129,0.0002959570847451687,4.1335399146191776e-05,0.00035281325108371675,0.0014895173953846097,8.818923379294574e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-96033-A-13.wav,water,0.0013250223128125072,0.00014539113908540457,0.00029137005913071334,0.0004821761976927519,0.0001511819864390418,0.0013250223128125072,0.00020342698553577065,2.8409744118107483e-05,6.402006692951545e-05,0.0009004466701298952,0.0003785036678891629,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-96063-A-37.wav,alarm_siren,0.8374870419502258,6.0613183450186625e-05,0.00020502213737927377,0.8374870419502258,0.00034329999471083283,0.00012731103925034404,4.870464181294665e-05,1.7917987861437723e-05,0.00013238185783848166,0.000191104321856983,0.0001621928095119074,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-96460-A-1.wav,animal_cry,0.0010649627074599266,5.0644717703107744e-05,0.00011774459562730044,0.0005792917218059301,0.00013765462790615857,0.0001442598586436361,3.0006618544575758e-05,2.5466406441410072e-05,0.00021995337738189846,0.0010649627074599266,7.197912054834887e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-96654-A-47.wav,animal_cry,0.0012943679466843605,0.000191104321856983,0.0006905414629727602,0.0007672924548387527,0.0005013742484152317,0.0002251682453788817,4.611274925991893e-05,0.0011469158343970776,0.0002234163403045386,0.0012943679466843605,7.426380761899054e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-96904-A-27.wav,animal_cry,0.0020033332984894514,6.553815910592675e-05,7.141901005525142e-05,0.001004416379146278,0.00032503585680387914,0.0013198634842410684,4.365878339740448e-05,0.00017536994710098952,0.000414069538237527,0.0020033332984894514,0.00023782203788869083,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-98392-A-23.wav,alarm_siren,0.002693914109840989,0.0009075025445781648,0.00019716942915692925,0.002693914109840989,0.0006563728675246239,0.0007495314348489046,0.000159678646014072,0.0004747042548842728,0.0003905139456037432,0.001299427472986281,0.0002780309587251395,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Raindrop,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-98676-A-24.wav,baby_cry,0.0008231385727412999,2.908344322349876e-05,7.484622619813308e-05,0.00021824207215104252,0.0001837845629779622,0.00014883848780300468,2.030369250860531e-05,3.1693256460130215e-05,0.0008231385727412999,0.0005053045460954309,2.449082603561692e-05,Drill,"Gunshot, gunfire",Alarm clock,"Vehicle horn, car horn, honking",Rain,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-98866-A-47.wav,horn,0.0005680934991687536,7.086326513672248e-05,0.0002802109520416707,0.0005614787805825472,0.0005680934991687536,0.0004529758298303932,4.400118632474914e-05,0.0002824080875143409,0.00010637458035489544,0.000471011851914227,9.314593626186252e-05,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-99795-A-32.wav,water,0.0013302015140652657,0.00013552077871281654,0.0009290033485740423,0.0006118340534158051,0.00018522572645451874,0.0013302015140652657,0.0004124558763578534,8.888084994396195e-05,8.750300185056403e-05,0.0004459562187548727,0.0008934455690905452,Jackhammer,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-99796-A-32.wav,alarm_siren,0.0008525666198693216,0.00013552077871281654,0.0005861161625944078,0.0008525666198693216,0.0002715921145863831,0.0004459562187548727,0.00022167809947859496,5.0644717703107744e-05,0.0001195985751110129,0.00046371284406632185,0.0003006163169629872,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Shatter
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-99955-A-7.wav,animal_cry,0.009412589482963085,0.00011591933434829116,0.0001476803736295551,0.0015548133524134755,0.0005274784052744508,6.60521473037079e-05,0.00023231418163049966,8.481103577651083e-05,0.0005254230927675962,0.009412589482963085,0.00021824207215104252,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-99955-B-7.wav,animal_cry,0.001573112211190164,5.0644717703107744e-05,0.00020988310279790312,0.0011786719551309943,0.0006745558930560946,8.220189192797989e-05,0.00018667821132112294,5.783766391687095e-05,0.00025315635139122605,0.001573112211190164,0.00011323437502142042,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking",Rain on surface,Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\2-99955-C-7.wav,alarm_siren,0.00415008096024394,0.0001344663032796234,0.0005193048855289817,0.00415008096024394,0.0006214630557224154,8.818923379294574e-05,0.00027372167096473277,3.219233258278109e-05,0.0002472934720572084,0.0011247574584558606,0.0002780309587251395,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\3-100018-A-18.wav,water,0.00838045310229063,7.602479308843613e-05,9.7615658887662e-05,0.000503335555549711,0.0006070755189284682,0.00838045310229063,0.00011061159602832049,6.156764720799401e-05,0.00031015597051009536,0.0007321811863221228,0.0011203772155568004,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\3-100024-A-27.wav,animal_cry,0.005343256052583456,0.00020825010142289102,0.0011116681853309274,0.0005658799782395363,0.0003799845289904624,0.00044248730409890413,0.00014539113908540457,0.00014883848780300468,0.0007613258203491569,0.005343256052583456,0.00029137005913071334,Drill,"Gunshot, gunfire",Alarm,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\3-100024-B-27.wav,animal_cry,0.0033374049235135317,0.0008693674462847412,0.0012255674228072166,0.0022343622986227274,0.0007672924548387527,0.001098731067031622,0.0002251682453788817,0.0001686527393758297,0.00033274127054028213,0.0033374049235135317,0.0009510130621492863,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Dog,Glass
C:\Users\Gamzadole\Desktop\EdgeAudioRecognition\playground\hyeonwoo\ESC-50-master\audio\3-101381-A-33.wav,knock,0.0799255222082138,9.535461140330881e-05,0.00039666122756898403,0.0007264875457622111,0.0007495314348489046,0.00046917638974264264,0.0799255222082138,6.553815910592675e-05,0.00041568948654457927,0.0009773502824828029,0.0009888596832752228,Drill,"Gunshot, gunfire",Siren,"Vehicle horn, car horn, honking","Water tap, faucet",Knock,Vacuum cleaner,"Baby cry, infant cry",Cat,Glass
